Longitude,Latitude,MODE
144.99707,-37.82651,METRO TRAIN
144.99713,-37.82637,METRO TRAIN
144.98954,-37.82416,METRO TRAIN
144.98955,-37.82413,METRO TRAIN
144.98959,-37.82404,METRO TRAIN
144.98961,-37.82401,METRO TRAIN
144.98962,-37.82392,METRO TRAIN
144.98964,-37.82389,METRO TRAIN
144.98967,-37.82381,METRO TRAIN
144.98968,-37.82378,METRO TRAIN
144.9897,-37.8237,METRO TRAIN
144.98972,-37.82366,METRO TRAIN
145.02257,-37.83464,METRO TRAIN
145.02275,-37.83462,METRO TRAIN
145.03354,-37.83997,METRO TRAIN
145.03339,-37.83984,METRO TRAIN
145.0417,-37.84937,METRO TRAIN
145.04175,-37.84931,METRO TRAIN
145.05085,-37.85289,METRO TRAIN
144.94177,-37.80129,METRO TRAIN
144.95955,-37.79995,METRO TRAIN
145.16335,-37.95685,METRO TRAIN
145.15327,-37.94923,METRO TRAIN
145.15332,-37.94916,METRO TRAIN
145.13809,-37.93797,METRO TRAIN
145.13813,-37.9379,METRO TRAIN
145.12076,-37.92473,METRO TRAIN
145.12092,-37.92476,METRO TRAIN
145.1024,-37.91107,METRO TRAIN
145.10246,-37.91103,METRO TRAIN
145.0881,-37.90024,METRO TRAIN
145.08837,-37.9003,METRO TRAIN
145.07577,-37.89402,METRO TRAIN
145.07578,-37.89397,METRO TRAIN
145.06734,-37.89023,METRO TRAIN
145.06738,-37.89015,METRO TRAIN
145.05852,-37.88625,METRO TRAIN
145.05855,-37.88618,METRO TRAIN
144.66106,-37.89936,METRO TRAIN
144.66111,-37.89949,METRO TRAIN
144.66044,-37.89986,METRO TRAIN
144.70083,-37.88331,METRO TRAIN
144.70086,-37.88339,METRO TRAIN
144.77204,-37.86374,METRO TRAIN
144.77203,-37.86383,METRO TRAIN
144.76028,-37.8667,METRO TRAIN
144.76029,-37.86675,METRO TRAIN
144.81406,-37.86522,METRO TRAIN
144.81406,-37.86517,METRO TRAIN
144.82944,-37.86715,METRO TRAIN
144.84103,-37.86783,METRO TRAIN
144.99939,-37.78058,METRO TRAIN
144.9993,-37.78052,METRO TRAIN
145.00825,-37.77924,METRO TRAIN
145.00825,-37.77914,METRO TRAIN
145.01697,-37.77921,METRO TRAIN
145.01695,-37.77913,METRO TRAIN
145.03129,-37.77845,METRO TRAIN
145.03124,-37.77836,METRO TRAIN
145.03862,-37.77491,METRO TRAIN
145.03851,-37.77485,METRO TRAIN
145.04542,-37.76891,METRO TRAIN
145.04542,-37.76884,METRO TRAIN
145.05388,-37.76373,METRO TRAIN
145.05379,-37.76366,METRO TRAIN
145.06087,-37.75714,METRO TRAIN
145.06077,-37.75706,METRO TRAIN
145.06629,-37.74318,METRO TRAIN
145.04166,-37.94801,METRO TRAIN
145.03665,-37.93451,METRO TRAIN
145.0367,-37.93452,METRO TRAIN
145.03683,-37.93444,METRO TRAIN
145.03552,-37.92487,METRO TRAIN
145.03557,-37.92487,METRO TRAIN
145.03568,-37.9249,METRO TRAIN
145.03692,-37.91741,METRO TRAIN
145.03692,-37.91778,METRO TRAIN
145.0371,-37.91744,METRO TRAIN
145.03801,-37.91148,METRO TRAIN
145.03805,-37.91148,METRO TRAIN
145.03819,-37.91145,METRO TRAIN
145.03941,-37.90388,METRO TRAIN
145.0395,-37.90389,METRO TRAIN
145.03958,-37.90391,METRO TRAIN
145.042,-37.89003,METRO TRAIN
145.04211,-37.89005,METRO TRAIN
145.0422,-37.89006,METRO TRAIN
145.04208,-37.87736,METRO TRAIN
145.04231,-37.87736,METRO TRAIN
145.04238,-37.87729,METRO TRAIN
145.04243,-37.87716,METRO TRAIN
145.02909,-37.86626,METRO TRAIN
145.02919,-37.86627,METRO TRAIN
145.02933,-37.86617,METRO TRAIN
145.02951,-37.86626,METRO TRAIN
145.01888,-37.85611,METRO TRAIN
145.01899,-37.85613,METRO TRAIN
145.01909,-37.85602,METRO TRAIN
145.01916,-37.85596,METRO TRAIN
145.01365,-37.85083,METRO TRAIN
145.01366,-37.85074,METRO TRAIN
145.01377,-37.85067,METRO TRAIN
145.01389,-37.85067,METRO TRAIN
145.00181,-37.84473,METRO TRAIN
145.00186,-37.84463,METRO TRAIN
145.00449,-37.95028,METRO TRAIN
145.00149,-37.93816,METRO TRAIN
145.0015,-37.93807,METRO TRAIN
144.98921,-37.92635,METRO TRAIN
144.98936,-37.92645,METRO TRAIN
144.99635,-37.91506,METRO TRAIN
144.99662,-37.9149,METRO TRAIN
145.0026,-37.9047,METRO TRAIN
145.00266,-37.90484,METRO TRAIN
145.00411,-37.89662,METRO TRAIN
145.00424,-37.89665,METRO TRAIN
145.00082,-37.88476,METRO TRAIN
145.00086,-37.88474,METRO TRAIN
144.99519,-37.87596,METRO TRAIN
144.99526,-37.8759,METRO TRAIN
144.9936,-37.86936,METRO TRAIN
144.9935,-37.86933,METRO TRAIN
144.99192,-37.85602,METRO TRAIN
144.99213,-37.85608,METRO TRAIN
144.98978,-37.84971,METRO TRAIN
144.98987,-37.84968,METRO TRAIN
144.99206,-37.83851,METRO TRAIN
144.99217,-37.83852,METRO TRAIN
144.99223,-37.83853,METRO TRAIN
144.99233,-37.83855,METRO TRAIN
144.99237,-37.83855,METRO TRAIN
144.99248,-37.83856,METRO TRAIN
144.94663,-37.66559,METRO TRAIN
144.95891,-37.70108,METRO TRAIN
144.95885,-37.70107,METRO TRAIN
144.96064,-37.71513,METRO TRAIN
144.96051,-37.71509,METRO TRAIN
144.9614,-37.72149,METRO TRAIN
144.96135,-37.72149,METRO TRAIN
144.96277,-37.73289,METRO TRAIN
144.96272,-37.7329,METRO TRAIN
144.9634,-37.74202,METRO TRAIN
144.96328,-37.74202,METRO TRAIN
144.96194,-37.7541,METRO TRAIN
144.96177,-37.75409,METRO TRAIN
144.96074,-37.76132,METRO TRAIN
144.96061,-37.76129,METRO TRAIN
144.95965,-37.76775,METRO TRAIN
144.95954,-37.76768,METRO TRAIN
144.9588,-37.77497,METRO TRAIN
144.95867,-37.7749,METRO TRAIN
144.95233,-37.78124,METRO TRAIN
144.95231,-37.78114,METRO TRAIN
144.93922,-37.78827,METRO TRAIN
144.93928,-37.78812,METRO TRAIN
144.93622,-37.79432,METRO TRAIN
144.9361,-37.79427,METRO TRAIN
144.94219,-37.80706,METRO TRAIN
144.94212,-37.80717,METRO TRAIN
144.94207,-37.80717,METRO TRAIN
144.94197,-37.80722,METRO TRAIN
144.94206,-37.8074,METRO TRAIN
144.94189,-37.80738,METRO TRAIN
144.99547,-37.78863,METRO TRAIN
144.99539,-37.78841,METRO TRAIN
144.99445,-37.79924,METRO TRAIN
144.99439,-37.79904,METRO TRAIN
144.99373,-37.80427,METRO TRAIN
144.99377,-37.80459,METRO TRAIN
144.99252,-37.81055,METRO TRAIN
144.99251,-37.81018,METRO TRAIN
144.99141,-37.81504,METRO TRAIN
144.99148,-37.81477,METRO TRAIN
144.98393,-37.81654,METRO TRAIN
144.98395,-37.81647,METRO TRAIN
145.06622,-37.7432,METRO TRAIN
145.06898,-37.72606,METRO TRAIN
145.0691,-37.72607,METRO TRAIN
145.06919,-37.72597,METRO TRAIN
145.08376,-37.71102,METRO TRAIN
145.08367,-37.71099,METRO TRAIN
145.10805,-37.70395,METRO TRAIN
145.10816,-37.70392,METRO TRAIN
145.12105,-37.71525,METRO TRAIN
145.14793,-37.71341,METRO TRAIN
145.14782,-37.71336,METRO TRAIN
145.15848,-37.67336,METRO TRAIN
145.15824,-37.67354,METRO TRAIN
145.18169,-37.66401,METRO TRAIN
145.19197,-37.63958,METRO TRAIN
144.90504,-37.86763,METRO TRAIN
144.89441,-37.86403,METRO TRAIN
144.89444,-37.86392,METRO TRAIN
144.8889,-37.85712,METRO TRAIN
144.88903,-37.85708,METRO TRAIN
144.88353,-37.84284,METRO TRAIN
144.88362,-37.84278,METRO TRAIN
144.88585,-37.83069,METRO TRAIN
144.88597,-37.83072,METRO TRAIN
144.88983,-37.81593,METRO TRAIN
144.88991,-37.81594,METRO TRAIN
144.8956,-37.80899,METRO TRAIN
144.89575,-37.80901,METRO TRAIN
144.72793,-37.57906,METRO TRAIN
144.71998,-37.62771,METRO TRAIN
144.77394,-37.70077,METRO TRAIN
144.77399,-37.70099,METRO TRAIN
144.77393,-37.70102,METRO TRAIN
144.79379,-37.72942,METRO TRAIN
144.79379,-37.7296,METRO TRAIN
144.79979,-37.74486,METRO TRAIN
144.79987,-37.7448,METRO TRAIN
144.81114,-37.75974,METRO TRAIN
144.81105,-37.75974,METRO TRAIN
144.82435,-37.7771,METRO TRAIN
144.82424,-37.77711,METRO TRAIN
145.03143,-37.65221,METRO TRAIN
145.03144,-37.65215,METRO TRAIN
145.01734,-37.66587,METRO TRAIN
145.01722,-37.66585,METRO TRAIN
145.01435,-37.68032,METRO TRAIN
145.01176,-37.69575,METRO TRAIN
145.01168,-37.69562,METRO TRAIN
145.00948,-37.70791,METRO TRAIN
145.00943,-37.70791,METRO TRAIN
145.0071,-37.71671,METRO TRAIN
145.00702,-37.71667,METRO TRAIN
145.0028,-37.72848,METRO TRAIN
145.00272,-37.72843,METRO TRAIN
145.00058,-37.73886,METRO TRAIN
145.00047,-37.73886,METRO TRAIN
145.00037,-37.74603,METRO TRAIN
145.00016,-37.74586,METRO TRAIN
144.9986,-37.75516,METRO TRAIN
144.99854,-37.75495,METRO TRAIN
144.9971,-37.76413,METRO TRAIN
144.99699,-37.76414,METRO TRAIN
144.9953,-37.7699,METRO TRAIN
144.99523,-37.76983,METRO TRAIN
144.99303,-37.77794,METRO TRAIN
144.99295,-37.77771,METRO TRAIN
144.99256,-37.78328,METRO TRAIN
144.99198,-37.78295,METRO TRAIN
144.86344,-37.79925,METRO TRAIN
144.86347,-37.79933,METRO TRAIN
144.88392,-37.80168,METRO TRAIN
144.88325,-37.80168,METRO TRAIN
144.89103,-37.80247,METRO TRAIN
144.89107,-37.80253,METRO TRAIN
144.90208,-37.80138,METRO TRAIN
144.90208,-37.80147,METRO TRAIN
144.90215,-37.80156,METRO TRAIN
144.9023,-37.80158,METRO TRAIN
144.92477,-37.79946,METRO TRAIN
144.92492,-37.79958,METRO TRAIN
144.90719,-37.78773,METRO TRAIN
144.90734,-37.78724,METRO TRAIN
144.94323,-37.60229,METRO TRAIN
144.94314,-37.60224,METRO TRAIN
144.91972,-37.68298,METRO TRAIN
144.91979,-37.68274,METRO TRAIN
144.91583,-37.69534,METRO TRAIN
144.91579,-37.69533,METRO TRAIN
144.91758,-37.7049,METRO TRAIN
144.91744,-37.70495,METRO TRAIN
144.92154,-37.71792,METRO TRAIN
144.92143,-37.71794,METRO TRAIN
144.9282,-37.73067,METRO TRAIN
144.92814,-37.73075,METRO TRAIN
144.92686,-37.74406,METRO TRAIN
144.92678,-37.74398,METRO TRAIN
144.9208,-37.74736,METRO TRAIN
144.92085,-37.7472,METRO TRAIN
144.91634,-37.75625,METRO TRAIN
144.91617,-37.75617,METRO TRAIN
144.91606,-37.75617,METRO TRAIN
144.91928,-37.76593,METRO TRAIN
144.91922,-37.76591,METRO TRAIN
144.92188,-37.77533,METRO TRAIN
144.92173,-37.77528,METRO TRAIN
144.92905,-37.78732,METRO TRAIN
144.92891,-37.78725,METRO TRAIN
144.93057,-37.79377,METRO TRAIN
144.93049,-37.7938,METRO TRAIN
144.72803,-37.57915,METRO TRAIN
144.94313,-37.60227,METRO TRAIN
145.18948,-38.35386,METRO TRAIN
144.952,-37.81825,METRO TRAIN
144.95214,-37.81853,METRO TRAIN
144.95192,-37.81853,METRO TRAIN
144.95185,-37.81855,METRO TRAIN
144.95177,-37.81866,METRO TRAIN
144.95171,-37.81869,METRO TRAIN
144.96696,-37.81831,METRO TRAIN
144.90214,-37.80158,METRO TRAIN
144.83246,-37.78834,METRO TRAIN
144.81114,-37.75974,METRO TRAIN
144.80011,-37.74514,METRO TRAIN
144.77409,-37.70097,METRO TRAIN
144.88338,-37.84279,METRO TRAIN
144.6611,-37.89935,METRO TRAIN
144.99016,-37.82407,METRO TRAIN
145.04252,-37.87723,METRO TRAIN
145.12069,-37.92457,METRO TRAIN
145.20973,-37.98997,METRO TRAIN
145.34496,-38.03958,METRO TRAIN
144.9161,-37.756,METRO TRAIN
144.7609,-37.86714,METRO TRAIN
145.07983,-37.86828,METRO TRAIN
144.82586,-37.77703,METRO TRAIN
144.83072,-37.86692,METRO TRAIN
145.02034,-37.85725,METRO TRAIN
144.92332,-37.77658,METRO TRAIN
145.08154,-37.86246,METRO TRAIN
145.10206,-38.0268,METRO TRAIN
145.04637,-37.82386,METRO TRAIN
144.99333,-37.86879,METRO TRAIN
145.00282,-37.74556,METRO TRAIN
145.03713,-37.91828,METRO TRAIN
145.3446,-38.03873,METRO TRAIN
145.15037,-37.81989,METRO TRAIN
145.12045,-38.06707,METRO TRAIN
145.12178,-37.81807,METRO TRAIN
144.91882,-37.68341,METRO TRAIN
145.0071,-37.82833,METRO TRAIN
145.0815,-37.85146,METRO TRAIN
145.05842,-37.82634,METRO TRAIN
145.08071,-37.82388,METRO TRAIN
145.05764,-37.88594,METRO TRAIN
145.12459,-38.07588,METRO TRAIN
145.042,-37.87759,METRO TRAIN
145.08917,-37.82503,METRO TRAIN
145.11629,-38.05218,METRO TRAIN
145.05514,-37.968,METRO TRAIN
145.12116,-37.92479,METRO TRAIN
144.99503,-37.78899,METRO TRAIN
144.96638,-37.74312,METRO TRAIN
144.9924,-37.80457,METRO TRAIN
144.92502,-37.66067,METRO TRAIN
144.94247,-37.60211,METRO TRAIN
145.28117,-38.10036,METRO TRAIN
144.99952,-37.7655,METRO TRAIN
145.20997,-37.99065,METRO TRAIN
145.15948,-37.67435,METRO TRAIN
144.72079,-37.62766,METRO TRAIN
145.06512,-37.82551,METRO TRAIN
144.99814,-37.82576,METRO TRAIN
145.10842,-38.0377,METRO TRAIN
145.00031,-37.88511,METRO TRAIN
145.14824,-37.7132,METRO TRAIN
145.03078,-37.65235,METRO TRAIN
144.9167,-37.75625,METRO TRAIN
145.01762,-37.77894,METRO TRAIN
144.95609,-37.81173,METRO TRAIN
144.96592,-37.81798,METRO TRAIN
144.90134,-37.80133,METRO TRAIN
145.12666,-38.14321,METRO TRAIN
144.81195,-37.76005,METRO TRAIN
145.16314,-37.87997,METRO TRAIN
144.92037,-37.74805,METRO TRAIN
145.03584,-37.82269,METRO TRAIN
145.04501,-37.89052,METRO TRAIN
144.91577,-37.70436,METRO TRAIN
145.10689,-37.70336,METRO TRAIN
145.27071,-38.01809,METRO TRAIN
145.00224,-37.93859,METRO TRAIN
145.07661,-37.84472,METRO TRAIN
145.0969,-37.6234,METRO TRAIN
145.02379,-37.82128,METRO TRAIN
145.21134,-37.81711,METRO TRAIN
145.06149,-37.75723,METRO TRAIN
145.02214,-37.83479,METRO TRAIN
145.04092,-37.94867,METRO TRAIN
144.70072,-37.88315,METRO TRAIN
145.07669,-37.89442,METRO TRAIN
145.10341,-37.91106,METRO TRAIN
145.19224,-37.63953,METRO TRAIN
145.04482,-37.76898,METRO TRAIN
144.91616,-37.6949,METRO TRAIN
144.98321,-37.81625,METRO TRAIN
145.13511,-38.12123,METRO TRAIN
144.79449,-37.73017,METRO TRAIN
144.93105,-37.79419,METRO TRAIN
145.01173,-37.69359,METRO TRAIN
145.01693,-37.66515,METRO TRAIN
144.77178,-37.86436,METRO TRAIN
145.25076,-38.05867,METRO TRAIN
145.06953,-37.72612,METRO TRAIN
145.02818,-37.86678,METRO TRAIN
145.03873,-37.91106,METRO TRAIN
144.96186,-37.81028,METRO TRAIN
145.06436,-37.98158,METRO TRAIN
145.26433,-38.07958,METRO TRAIN
145.10142,-37.60275,METRO TRAIN
144.99249,-37.77756,METRO TRAIN
144.99696,-37.9157,METRO TRAIN
144.89123,-37.80296,METRO TRAIN
145.09273,-37.64394,METRO TRAIN
145.19434,-37.81637,METRO TRAIN
145.12171,-37.7157,METRO TRAIN
144.91942,-37.76554,METRO TRAIN
145.03685,-37.93527,METRO TRAIN
145.08759,-38.00583,METRO TRAIN
145.12908,-37.87617,METRO TRAIN
145.06692,-37.88962,METRO TRAIN
145.30321,-38.02694,METRO TRAIN
144.92804,-37.7879,METRO TRAIN
144.88255,-37.84249,METRO TRAIN
145.17622,-37.96633,METRO TRAIN
145.00146,-37.90567,METRO TRAIN
144.9427,-37.80678,METRO TRAIN
144.9914,-37.81042,METRO TRAIN
144.89056,-37.8575,METRO TRAIN
144.99617,-37.76902,METRO TRAIN
145.17586,-37.82037,METRO TRAIN
144.9199,-37.71789,METRO TRAIN
145.08786,-37.90046,METRO TRAIN
145.03989,-37.90403,METRO TRAIN
145.07672,-37.99318,METRO TRAIN
144.97357,-37.81269,METRO TRAIN
144.92818,-37.72967,METRO TRAIN
145.04065,-37.92451,METRO TRAIN
144.9893,-37.85138,METRO TRAIN
145.00134,-37.73763,METRO TRAIN
145.00325,-37.73065,METRO TRAIN
145.00758,-37.71738,METRO TRAIN
144.98957,-37.82487,METRO TRAIN
145.22933,-37.81522,METRO TRAIN
144.99787,-37.87717,METRO TRAIN
145.06988,-37.83292,METRO TRAIN
145.06671,-37.74325,METRO TRAIN
144.93492,-37.63892,METRO TRAIN
144.991,-37.783,METRO TRAIN
145.00921,-37.70701,METRO TRAIN
145.16259,-37.95681,METRO TRAIN
145.00429,-37.95022,METRO TRAIN
145.12842,-38.10389,METRO TRAIN
144.83874,-37.86765,METRO TRAIN
144.89499,-37.80898,METRO TRAIN
144.92062,-37.79826,METRO TRAIN
145.06705,-37.64929,METRO TRAIN
144.9922,-37.83911,METRO TRAIN
145.04856,-37.9571,METRO TRAIN
144.88684,-37.82981,METRO TRAIN
145.15348,-37.94994,METRO TRAIN
144.80064,-37.74504,METRO TRAIN
144.92785,-37.74413,METRO TRAIN
144.72844,-37.57902,METRO TRAIN
144.83284,-37.78905,METRO TRAIN
145.14989,-37.87675,METRO TRAIN
145.0138,-37.68082,METRO TRAIN
145.00103,-37.75659,METRO TRAIN
145.01219,-37.84962,METRO TRAIN
145.04261,-37.85066,METRO TRAIN
144.86279,-37.79954,METRO TRAIN
144.99307,-37.80041,METRO TRAIN
144.77431,-37.70073,METRO TRAIN
145.0842,-37.71092,METRO TRAIN
145.18274,-37.66365,METRO TRAIN
144.66051,-37.89892,METRO TRAIN
144.88413,-37.80232,METRO TRAIN
144.99052,-37.81518,METRO TRAIN
145.13847,-37.93786,METRO TRAIN
144.81248,-37.86444,METRO TRAIN
144.74829,-37.86948,METRO TRAIN
144.89494,-37.86385,METRO TRAIN
144.90548,-37.86757,METRO TRAIN
145.0726,-37.83598,METRO TRAIN
144.99246,-37.85633,METRO TRAIN
145.19184,-37.97793,METRO TRAIN
144.88933,-37.81618,METRO TRAIN
145.09684,-37.82594,METRO TRAIN
144.9068,-37.78726,METRO TRAIN
145.43763,-38.0713,METRO TRAIN
145.43766,-38.0712,METRO TRAIN
144.92602,-37.66153,METRO TRAIN
144.92593,-37.66129,METRO TRAIN
144.7201,-37.62763,METRO TRAIN
145.50648,-38.0843,METRO TRAIN
145.50652,-38.08424,METRO TRAIN
144.90244,-37.80172,METRO TRAIN
144.90238,-37.80189,METRO TRAIN
145.12622,-38.14263,METRO TRAIN
145.09743,-37.6229,METRO TRAIN
145.09734,-37.62289,METRO TRAIN
144.77206,-37.86392,METRO TRAIN
145.24939,-38.05744,METRO TRAIN
145.24959,-38.05759,METRO TRAIN
145.26349,-38.07896,METRO TRAIN
145.10097,-37.60232,METRO TRAIN
145.10091,-37.60231,METRO TRAIN
145.09247,-37.64381,METRO TRAIN
145.09231,-37.64383,METRO TRAIN
145.12111,-37.71518,METRO TRAIN
145.06767,-37.64908,METRO TRAIN
145.06766,-37.64902,METRO TRAIN
145.04926,-37.95913,METRO TRAIN
145.04928,-37.95895,METRO TRAIN
144.72797,-37.57922,METRO TRAIN
144.83285,-37.78827,METRO TRAIN
144.83277,-37.78834,METRO TRAIN
144.83266,-37.78838,METRO TRAIN
144.8325,-37.78836,METRO TRAIN
145.01426,-37.68031,METRO TRAIN
145.10157,-37.82235,METRO TRAIN
145.1015,-37.8223,METRO TRAIN
145.10141,-37.82227,METRO TRAIN
144.88323,-37.80175,METRO TRAIN
145.13819,-37.93785,METRO TRAIN
144.74656,-37.87024,METRO TRAIN
144.7466,-37.87028,METRO TRAIN
144.93972,-37.80151,METRO TRAIN
144.93969,-37.80138,METRO TRAIN
144.9592,-37.7999,METRO TRAIN
144.95921,-37.79981,METRO TRAIN
144.96312,-37.80824,METRO TRAIN
144.96328,-37.80818,METRO TRAIN
144.96673,-37.81608,METRO TRAIN
144.96689,-37.81604,METRO TRAIN
144.97273,-37.83314,METRO TRAIN
144.97284,-37.83305,METRO TRAIN
145.34452,-38.03884,METRO TRAIN
145.34305,-38.03861,METRO TRAIN
145.17804,-38.33715,METRO TRAIN
145.18598,-38.30556,METRO TRAIN
144.93545,-37.63829,METRO TRAIN
144.93535,-37.63828,METRO TRAIN
145.18623,-38.25974,METRO TRAIN
145.17632,-38.22543,METRO TRAIN
145.16053,-38.19405,METRO TRAIN
145.05092,-37.8528,METRO TRAIN
145.05811,-37.85924,METRO TRAIN
145.20369,-38.36578,METRO TRAIN
144.91025,-37.78267,METRO TRAIN
145.1396,-38.15206,METRO TRAIN
145.05817,-37.8592,METRO TRAIN
145.06286,-37.86895,METRO TRAIN
145.06297,-37.86892,METRO TRAIN
145.06911,-37.87688,METRO TRAIN
145.06929,-37.87685,METRO TRAIN
145.08996,-37.87462,METRO TRAIN
145.08998,-37.87456,METRO TRAIN
145.22134,-38.37406,METRO TRAIN
144.76081,-37.86661,METRO TRAIN
144.8247,-37.77765,METRO TRAIN
144.8247,-37.77765,METRO TRAIN
144.82409,-37.7768,METRO TRAIN
144.82442,-37.77678,METRO TRAIN
144.82376,-37.77677,METRO TRAIN
144.82576,-37.77845,METRO TRAIN
144.82396,-37.77717,METRO TRAIN
145.07966,-37.86832,METRO TRAIN
145.07966,-37.86832,METRO TRAIN
145.07984,-37.86812,METRO TRAIN
145.03125,-37.77839,METRO TRAIN
144.82964,-37.86715,METRO TRAIN
145.01933,-37.85645,METRO TRAIN
145.01933,-37.85645,METRO TRAIN
145.01917,-37.85649,METRO TRAIN
145.01954,-37.85627,METRO TRAIN
145.01934,-37.85638,METRO TRAIN
145.01912,-37.85651,METRO TRAIN
145.01937,-37.85607,METRO TRAIN
145.01957,-37.85628,METRO TRAIN
145.01971,-37.85644,METRO TRAIN
144.94121,-37.80122,METRO TRAIN
145.08134,-37.86197,METRO TRAIN
145.10215,-38.02722,METRO TRAIN
145.10215,-38.02722,METRO TRAIN
145.10207,-38.02736,METRO TRAIN
145.10233,-38.02738,METRO TRAIN
145.10215,-38.02707,METRO TRAIN
145.10201,-38.02677,METRO TRAIN
144.92182,-37.77531,METRO TRAIN
144.92182,-37.77531,METRO TRAIN
144.92197,-37.77525,METRO TRAIN
144.92191,-37.77546,METRO TRAIN
144.92169,-37.77527,METRO TRAIN
144.92192,-37.77516,METRO TRAIN
144.92209,-37.77539,METRO TRAIN
144.92154,-37.77504,METRO TRAIN
144.92179,-37.77549,METRO TRAIN
144.92171,-37.77486,METRO TRAIN
144.96068,-37.76124,METRO TRAIN
145.04584,-37.8224,METRO TRAIN
145.04584,-37.8224,METRO TRAIN
145.04589,-37.82251,METRO TRAIN
145.0459,-37.82235,METRO TRAIN
145.04586,-37.82267,METRO TRAIN
145.04592,-37.82226,METRO TRAIN
144.97279,-37.83331,METRO TRAIN
144.9726,-37.83321,METRO TRAIN
144.97266,-37.83298,METRO TRAIN
144.97284,-37.83315,METRO TRAIN
144.97272,-37.83281,METRO TRAIN
144.97249,-37.8336,METRO TRAIN
144.97233,-37.8331,METRO TRAIN
144.9728,-37.83341,METRO TRAIN
144.97217,-37.83343,METRO TRAIN
144.97312,-37.83277,METRO TRAIN
144.97247,-37.83325,METRO TRAIN
144.97265,-37.83336,METRO TRAIN
144.97246,-37.83369,METRO TRAIN
144.97276,-37.8327,METRO TRAIN
144.97304,-37.83332,METRO TRAIN
144.96284,-37.73352,METRO TRAIN
145.26814,-37.84173,METRO TRAIN
144.98915,-37.92648,METRO TRAIN
145.15001,-37.82007,METRO TRAIN
145.15004,-37.82036,METRO TRAIN
145.15001,-37.82007,METRO TRAIN
145.15075,-37.8203,METRO TRAIN
145.1505,-37.82029,METRO TRAIN
145.1505,-37.82016,METRO TRAIN
145.15052,-37.82001,METRO TRAIN
145.15053,-37.81993,METRO TRAIN
145.15051,-37.82039,METRO TRAIN
145.15087,-37.82032,METRO TRAIN
145.15003,-37.81995,METRO TRAIN
145.15012,-37.81994,METRO TRAIN
145.15063,-37.81997,METRO TRAIN
145.15057,-37.82016,METRO TRAIN
145.15059,-37.82,METRO TRAIN
145.14936,-37.81996,METRO TRAIN
145.15153,-37.82,METRO TRAIN
145.15201,-37.82035,METRO TRAIN
144.99351,-37.86949,METRO TRAIN
144.99351,-37.86949,METRO TRAIN
144.99348,-37.86902,METRO TRAIN
144.99364,-37.86939,METRO TRAIN
144.99347,-37.86896,METRO TRAIN
144.99343,-37.86915,METRO TRAIN
144.9937,-37.86928,METRO TRAIN
144.9937,-37.86926,METRO TRAIN
145.35529,-37.9091,METRO TRAIN
145.00016,-37.74556,METRO TRAIN
145.00016,-37.74614,METRO TRAIN
145.00026,-37.74594,METRO TRAIN
145.00029,-37.74575,METRO TRAIN
145.00023,-37.74612,METRO TRAIN
145.00019,-37.74688,METRO TRAIN
145.037,-37.91742,METRO TRAIN
145.34542,-38.03998,METRO TRAIN
145.34425,-38.03913,METRO TRAIN
145.34573,-38.04041,METRO TRAIN
145.3444,-38.03924,METRO TRAIN
145.34486,-38.03927,METRO TRAIN
145.34405,-38.03963,METRO TRAIN
145.34413,-38.03782,METRO TRAIN
145.34514,-38.0391,METRO TRAIN
145.36607,-38.05083,METRO TRAIN
145.17803,-38.33739,METRO TRAIN
145.00756,-37.82756,METRO TRAIN
145.00756,-37.82756,METRO TRAIN
145.00727,-37.82788,METRO TRAIN
145.00717,-37.8276,METRO TRAIN
145.00721,-37.82746,METRO TRAIN
145.00721,-37.82738,METRO TRAIN
145.00753,-37.82791,METRO TRAIN
145.00748,-37.82741,METRO TRAIN
145.00726,-37.8271,METRO TRAIN
145.00701,-37.82826,METRO TRAIN
144.91961,-37.68305,METRO TRAIN
145.12011,-38.06547,METRO TRAIN
145.12025,-38.06582,METRO TRAIN
145.12011,-38.06545,METRO TRAIN
145.11997,-38.06534,METRO TRAIN
145.12017,-38.06532,METRO TRAIN
145.11998,-38.06547,METRO TRAIN
145.11992,-38.06484,METRO TRAIN
145.12021,-38.06545,METRO TRAIN
145.12009,-38.06478,METRO TRAIN
145.12019,-38.06669,METRO TRAIN
145.12038,-38.06675,METRO TRAIN
145.1198,-38.06447,METRO TRAIN
145.12049,-38.06719,METRO TRAIN
145.11997,-38.06529,METRO TRAIN
145.12018,-38.06529,METRO TRAIN
145.12017,-38.06665,METRO TRAIN
145.12052,-38.06741,METRO TRAIN
145.2847,-37.8604,METRO TRAIN
145.12143,-37.81922,METRO TRAIN
145.12166,-37.81921,METRO TRAIN
145.12143,-37.81922,METRO TRAIN
145.1216,-37.81926,METRO TRAIN
145.12149,-37.8192,METRO TRAIN
145.12161,-37.81914,METRO TRAIN
145.12172,-37.81921,METRO TRAIN
145.12149,-37.81925,METRO TRAIN
145.11988,-37.81836,METRO TRAIN
145.12154,-37.82006,METRO TRAIN
145.12341,-37.81965,METRO TRAIN
145.12087,-37.82001,METRO TRAIN
145.08051,-37.85156,METRO TRAIN
145.08051,-37.85156,METRO TRAIN
145.08033,-37.85163,METRO TRAIN
145.08068,-37.85153,METRO TRAIN
145.07996,-37.85109,METRO TRAIN
145.0802,-37.85055,METRO TRAIN
