venue_category_group,Latitude,Longitude,metro_regional_label,sa2_code_2021,nearest_stop_distance_m,distance_band,distance_band_order,access_class,late_night_flag
BYO permit,-37.6716,145.12261,Metro,209031213,294.6,200-400m,2,high_access_0_400m,False
BYO permit,-37.77903,145.0608,Metro,209011200,381.9,200-400m,2,high_access_0_400m,False
BYO permit,-37.14636,146.45147,Regional,204011057,35505.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.66794,145.18499,Metro,209031215,569.1,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.14586,146.45411,Regional,204011057,35807.8,800m+,4,low_access_800m_plus,False
BYO permit,-37.14762,146.44579,Regional,204011057,34850.0,800m+,4,low_access_800m_plus,False
BYO permit,-37.14597,146.44595,Regional,204011057,34924.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.14763,146.45436,Regional,204011057,35774.3,800m+,4,low_access_800m_plus,False
BYO permit,-37.14636,146.45147,Regional,204011057,35505.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.7266,145.10562,Metro,209011203,197.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.14729,146.44768,Regional,204011057,35064.3,800m+,4,low_access_800m_plus,False
BYO permit,-37.14824,146.44539,Regional,204011057,34784.8,800m+,4,low_access_800m_plus,False
BYO permit,-37.69625,145.10708,Metro,209011197,98.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.1472,146.45063,Regional,204011057,35385.7,800m+,4,low_access_800m_plus,False
BYO permit,-37.71476,145.11255,Metro,209011202,319.8,200-400m,2,high_access_0_400m,False
BYO permit,-37.14568,146.45491,Regional,204011057,35900.3,800m+,4,low_access_800m_plus,False
BYO permit,-37.2684,146.12647,Regional,204011057,4851.3,800m+,4,low_access_800m_plus,False
BYO permit,-37.76556,144.95124,Metro,206011496,104.8,0-200m,1,high_access_0_400m,False
BYO permit,-36.86525,147.2791,Regional,204031069,22044.1,800m+,4,low_access_800m_plus,False
BYO permit,-36.86525,147.2791,Regional,204031069,22044.1,800m+,4,low_access_800m_plus,False
BYO permit,-37.14648,146.4542,Regional,204011057,35796.2,800m+,4,low_access_800m_plus,False
BYO permit,-37.76315,144.99963,Metro,206021500,25.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.84018,146.26584,Regional,205011077,38156.7,800m+,4,low_access_800m_plus,False
BYO permit,-37.80096,145.04752,Metro,207011521,158.3,0-200m,1,high_access_0_400m,False
BYO permit,-34.30078,142.1884,Regional,215021399,331.4,200-400m,2,high_access_0_400m,False
BYO permit,-37.82233,145.23225,Metro,211031266,547.1,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.91329,144.99885,Metro,208011169,214.3,200-400m,2,high_access_0_400m,False
BYO permit,-37.77288,145.05118,Metro,209011201,186.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.23264,145.91258,Regional,204011054,324.6,200-400m,2,high_access_0_400m,False
BYO permit,-37.23264,145.91258,Regional,204011054,324.6,200-400m,2,high_access_0_400m,False
BYO permit,-38.11654,145.30796,Metro,212031558,63.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.03797,145.32586,Metro,212021456,371.5,200-400m,2,high_access_0_400m,False
BYO permit,-38.18723,144.34691,Regional,203021037,392.7,200-400m,2,high_access_0_400m,False
BYO permit,-38.19573,146.56181,Regional,205041493,342.7,200-400m,2,high_access_0_400m,False
BYO permit,-37.7864,144.94503,Metro,206041124,494.7,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.89005,145.28696,Metro,211011448,243.8,200-400m,2,high_access_0_400m,False
BYO permit,-37.69914,145.09992,Metro,209011197,618.8,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.73454,144.91906,Metro,210011231,18.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.84685,145.0883,Metro,207011149,389.9,200-400m,2,high_access_0_400m,False
BYO permit,-36.86594,147.27292,Regional,204031069,21718.4,800m+,4,low_access_800m_plus,False
BYO permit,-36.86594,147.27292,Regional,204031069,21718.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.27235,142.94119,Regional,215011386,368.6,200-400m,2,high_access_0_400m,False
BYO permit,-38.63381,143.89239,Regional,217031476,231.2,200-400m,2,high_access_0_400m,False
BYO permit,-38.67571,145.79283,Regional,205031087,9151.7,800m+,4,low_access_800m_plus,False
BYO permit,-38.67571,145.79283,Regional,205031087,9151.7,800m+,4,low_access_800m_plus,False
BYO permit,-38.16603,145.1048,Metro,214011373,422.5,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.89708,145.25764,Metro,211011254,283.9,200-400m,2,high_access_0_400m,False
BYO permit,-38.21897,146.43108,Regional,205041096,290.9,200-400m,2,high_access_0_400m,False
BYO permit,-38.52382,145.37057,Regional,205031093,378.0,200-400m,2,high_access_0_400m,False
BYO permit,-38.00875,145.16022,Metro,212041566,20.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.87718,145.10979,Metro,212051319,90.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.6304,145.07834,Metro,209041435,233.5,200-400m,2,high_access_0_400m,False
BYO permit,-36.86567,147.28052,Regional,204031069,22184.6,800m+,4,low_access_800m_plus,False
BYO permit,-36.86567,147.28052,Regional,204031069,22184.6,800m+,4,low_access_800m_plus,False
BYO permit,-38.42263,144.8375,Metro,214021383,217.3,200-400m,2,high_access_0_400m,False
BYO permit,-38.22451,145.17655,Metro,214021385,54.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.80305,145.10236,Metro,207011147,81.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.22253,145.04017,Metro,214021592,112.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.07134,145.65556,Metro,212011547,3473.9,800m+,4,low_access_800m_plus,False
BYO permit,-38.07134,145.65556,Metro,212011547,3473.9,800m+,4,low_access_800m_plus,False
BYO permit,-37.90903,145.10422,Metro,212051326,83.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.58121,144.72967,Metro,210041540,282.7,200-400m,2,high_access_0_400m,False
BYO permit,-37.58121,144.72967,Metro,210041540,282.7,200-400m,2,high_access_0_400m,False
BYO permit,-38.23843,146.39482,Regional,205041096,88.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.81855,145.12458,Metro,207031163,136.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.92556,145.0358,Metro,208021174,68.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.91075,145.03716,Metro,208021174,139.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.92448,145.11964,Metro,212051568,40.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.69993,144.99656,Metro,209021524,33.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.98097,145.06374,Metro,208031190,108.6,0-200m,1,high_access_0_400m,False
BYO permit,-35.73574,143.92006,Regional,215031402,594.6,400-800m,3,moderate_access_400_800m,False
BYO permit,-35.73574,143.92006,Regional,215031402,594.6,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.8638,145.08145,Metro,207011146,74.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.58144,144.7295,Metro,210041540,303.2,200-400m,2,high_access_0_400m,False
BYO permit,-37.58144,144.7295,Metro,210041540,303.2,200-400m,2,high_access_0_400m,False
BYO permit,-38.0252,145.30435,Metro,212021456,53.3,0-200m,1,high_access_0_400m,False
BYO permit,-38.14801,145.146,Metro,214011372,131.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.79989,144.90204,Metro,213031348,15.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.86297,145.28671,Metro,211011446,250.0,200-400m,2,high_access_0_400m,False
BYO permit,-37.68393,144.58118,Regional,213041577,179.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.87402,145.14833,Metro,212051322,195.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.88691,145.02314,Metro,208021178,101.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.8503,145.09312,Metro,207011150,48.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.81102,145.27081,Metro,211031452,141.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.6736,145.15923,Metro,209031215,83.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.67444,145.15861,Metro,209031215,97.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.81143,144.96718,Metro,206041503,211.6,200-400m,2,high_access_0_400m,False
BYO permit,-37.75456,145.69717,Metro,211051286,176.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.70741,144.92095,Metro,210031535,82.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.82984,145.24438,Metro,211031267,153.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.97674,145.20466,Metro,212041563,145.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.76412,144.96241,Metro,206011495,129.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.68274,144.58488,Regional,213041577,187.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.22186,145.03985,Metro,214021592,150.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.91999,145.05124,Metro,208021426,38.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.8645,145.09336,Metro,212051319,68.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.79895,144.98581,Metro,206071141,137.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.90862,145.35701,Metro,211051274,202.8,200-400m,2,high_access_0_400m,False
BYO permit,-38.075,145.27226,Metro,212031560,72.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.77579,145.01844,Metro,206021110,124.7,0-200m,1,high_access_0_400m,False
BYO permit,-38.22711,143.1376,Regional,217031471,1303.1,800m+,4,low_access_800m_plus,False
BYO permit,-38.00392,145.26654,Metro,212021297,182.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.28293,142.92822,Regional,215011386,130.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.79794,144.88091,Metro,213031348,34.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.87723,145.22102,Metro,211011260,69.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.75286,145.15218,Metro,207021159,38.2,0-200m,1,high_access_0_400m,False
BYO permit,-36.12434,146.88793,Regional,204031492,98.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.86666,144.97399,Metro,206051514,141.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.80371,144.98325,Metro,206071142,20.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.83738,145.18289,Metro,211041269,177.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.81727,145.19351,Metro,211041270,89.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.81492,145.09735,Metro,207011155,211.3,200-400m,2,high_access_0_400m,False
BYO permit,-37.87804,145.06667,Metro,208041195,83.0,0-200m,1,high_access_0_400m,False
BYO permit,-38.17408,144.5692,Regional,203031048,52.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.717,145.01173,Metro,209021523,75.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.78737,145.08659,Metro,207011148,44.3,0-200m,1,high_access_0_400m,False
BYO permit,-38.33126,144.96837,Metro,214021377,111.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.84784,145.36061,Metro,211051282,71.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.98117,145.16547,Metro,212041565,40.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.76652,144.91786,Metro,206031116,153.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.78176,145.61317,Metro,211051286,94.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.85714,145.12375,Metro,212051323,585.1,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.6516,145.08918,Metro,209041436,132.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.0566,142.78064,Regional,215011392,103.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.0566,142.78064,Regional,215011392,103.6,0-200m,1,high_access_0_400m,False
BYO permit,-38.52105,145.37001,Regional,205031093,96.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.56362,146.6756,Regional,205051104,197.7,0-200m,1,high_access_0_400m,False
BYO permit,-38.56362,146.6756,Regional,205051104,197.7,0-200m,1,high_access_0_400m,False
BYO permit,-38.56362,146.6756,Regional,205051104,197.7,0-200m,1,high_access_0_400m,False
BYO permit,-38.17298,144.34436,Regional,203021037,58.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.8192,145.17551,Metro,211041271,104.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.81101,145.06759,Metro,207011147,109.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.91879,147.72022,Regional,205021086,541.0,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.91879,147.72022,Regional,205021086,541.0,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.92044,145.05488,Metro,208021426,115.5,0-200m,1,high_access_0_400m,False
BYO permit,-36.7549,144.28255,Regional,202011018,186.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.3439,141.60358,Regional,217011422,258.4,200-400m,2,high_access_0_400m,False
BYO permit,-37.78905,145.15906,Metro,207021425,164.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.56225,143.85712,Regional,201011002,87.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.9811,145.06973,Metro,208031190,116.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.9811,145.06973,Metro,208031190,116.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.81481,145.09912,Metro,207011147,24.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.81101,145.00353,Metro,206071518,61.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.8852,145.00664,Metro,208021179,51.9,0-200m,1,high_access_0_400m,False
BYO permit,-38.0479,145.14127,Metro,208031187,40.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.14788,144.36375,Regional,203021039,336.0,200-400m,2,high_access_0_400m,False
BYO permit,-37.80377,145.0841,Metro,207011147,114.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.89046,145.06621,Metro,208021176,41.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.91731,145.0327,Metro,208021174,51.9,0-200m,1,high_access_0_400m,False
BYO permit,-38.4013,146.15966,Regional,205031090,303.9,200-400m,2,high_access_0_400m,False
BYO permit,-37.70446,145.10314,Metro,209011197,68.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.74393,144.80015,Metro,213011334,56.5,0-200m,1,high_access_0_400m,False
BYO permit,-36.31337,145.04472,Regional,216011407,342.8,200-400m,2,high_access_0_400m,False
BYO permit,-36.31337,145.04472,Regional,216011407,342.8,200-400m,2,high_access_0_400m,False
BYO permit,-37.78211,145.16371,Metro,207021424,63.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.48802,144.58997,Regional,210021232,190.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.65743,145.07872,Metro,209041220,85.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.83223,145.14952,Metro,207031162,154.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.83173,145.14568,Metro,207031162,11.1,0-200m,1,high_access_0_400m,False
BYO permit,-38.17628,146.25983,Regional,205041095,117.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.075,145.27226,Metro,212031560,72.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.73338,144.96048,Metro,210031236,64.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.87644,145.04153,Metro,208021177,17.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.35108,144.74345,Regional,210021235,142.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.35108,144.74345,Regional,210021235,142.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.02564,147.23843,Regional,204031069,525.5,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.81864,145.12349,Metro,207031163,142.3,0-200m,1,high_access_0_400m,False
BYO permit,-38.69974,145.81993,Regional,205031087,13681.2,800m+,4,low_access_800m_plus,False
BYO permit,-38.69974,145.81993,Regional,205031087,13681.2,800m+,4,low_access_800m_plus,False
BYO permit,-37.98254,145.20196,Metro,212041563,159.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.53906,145.47582,Regional,209031211,15100.5,800m+,4,low_access_800m_plus,False
BYO permit,-37.90276,145.01491,Metro,208011170,258.5,200-400m,2,high_access_0_400m,False
BYO permit,-37.67706,144.88674,Metro,210051245,76.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.7998,144.90137,Metro,213031348,33.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.80356,145.10243,Metro,207011147,115.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.78884,145.14911,Metro,207021425,160.1,0-200m,1,high_access_0_400m,False
BYO permit,-38.17616,146.26157,Regional,205041095,40.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.11187,145.15741,Metro,214011375,56.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.85811,145.19776,Metro,211041273,94.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.84654,144.94956,Metro,206051128,119.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.94812,145.15089,Metro,212041317,219.8,200-400m,2,high_access_0_400m,False
BYO permit,-37.78111,145.16307,Metro,207021424,58.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.87751,144.75777,Metro,213021345,170.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.73887,145.00366,Metro,209021428,78.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.53999,143.8276,Regional,201011002,47.8,0-200m,1,high_access_0_400m,False
BYO permit,-38.22084,145.04008,Metro,214021592,21.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.921,145.05655,Metro,208021427,60.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.84595,145.25462,Metro,211011251,510.5,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.7567,144.96371,Metro,206011495,102.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.7917,145.09355,Metro,207011148,58.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.81102,145.34387,Metro,211051280,93.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.78106,145.1632,Metro,207021424,42.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.87391,145.39845,Metro,211051279,9.3,0-200m,1,high_access_0_400m,False
BYO permit,-38.43156,145.82367,Regional,205031089,135.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.43156,145.82367,Regional,205031089,135.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.38149,142.48473,Regional,217041480,182.1,0-200m,1,high_access_0_400m,False
BYO permit,-38.38149,142.48473,Regional,217041480,182.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.87436,145.14827,Metro,212051322,205.1,200-400m,2,high_access_0_400m,False
BYO permit,-38.11773,145.15968,Metro,214011372,164.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.97139,145.15015,Metro,212041318,52.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.80426,144.94914,Metro,206041506,101.1,0-200m,1,high_access_0_400m,False
BYO permit,-38.10362,145.12624,Metro,214011375,228.5,200-400m,2,high_access_0_400m,False
BYO permit,-37.80084,144.9012,Metro,213031348,71.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.80084,144.9012,Metro,213031348,71.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.87723,145.22129,Metro,211011260,70.6,0-200m,1,high_access_0_400m,False
BYO permit,-38.14762,145.14133,Metro,214011371,105.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.67385,145.0166,Metro,209041529,137.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.81499,145.09786,Metro,207011155,154.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.78803,144.93023,Metro,206031115,52.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.7997,144.90068,Metro,213031348,33.8,0-200m,1,high_access_0_400m,False
BYO permit,-38.33114,144.96852,Metro,214021377,86.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.87041,145.21434,Metro,211011260,51.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.86058,145.24018,Metro,211011260,78.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.81527,145.2202,Metro,211031266,21.7,0-200m,1,high_access_0_400m,False
BYO permit,-37.78869,145.16005,Metro,207021425,110.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.92747,145.11899,Metro,212051568,148.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.87903,145.37291,Metro,211051282,841.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.81754,144.89059,Metro,213031352,176.6,0-200m,1,high_access_0_400m,False
BYO permit,-38.3128,146.4214,Regional,205041094,111.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.78523,144.83177,Metro,213011336,112.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.8496,145.11983,Metro,207031165,94.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.89495,145.24928,Metro,211011254,77.3,0-200m,1,high_access_0_400m,False
BYO permit,-38.20287,145.23245,Metro,212031308,59.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.78459,144.83243,Metro,213011336,65.8,0-200m,1,high_access_0_400m,False
BYO permit,-36.42101,145.39728,Regional,216031593,43.1,0-200m,1,high_access_0_400m,False
BYO permit,-38.37073,144.86041,Metro,214021383,68.5,0-200m,1,high_access_0_400m,False
BYO permit,-38.03875,145.10838,Metro,208031189,98.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.77619,144.97125,Metro,206011106,79.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.75696,145.12795,Metro,207021159,36.0,0-200m,1,high_access_0_400m,False
BYO permit,-36.58746,145.01563,Regional,216011410,267.8,200-400m,2,high_access_0_400m,False
BYO permit,-36.58746,145.01563,Regional,216011410,267.8,200-400m,2,high_access_0_400m,False
BYO permit,-38.21665,145.841,Regional,205011076,10227.4,800m+,4,low_access_800m_plus,False
BYO permit,-37.88696,145.05768,Metro,208021176,136.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.10077,145.18466,Metro,214011370,163.0,0-200m,1,high_access_0_400m,False
BYO permit,-38.11041,145.26396,Metro,212031304,73.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.56081,143.85086,Regional,201011002,72.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.85018,145.0947,Metro,207011149,87.7,0-200m,1,high_access_0_400m,False
BYO permit,-38.43391,145.82425,Regional,205031089,196.3,0-200m,1,high_access_0_400m,False
BYO permit,-36.7865,145.15353,Regional,204011058,469.0,400-800m,3,moderate_access_400_800m,False
BYO permit,-38.38441,142.48137,Regional,217041480,192.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.79882,144.90139,Metro,213031348,155.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.85042,145.09403,Metro,207011150,149.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.77407,144.99785,Metro,206021500,73.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.75209,144.83453,Metro,213011337,441.3,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.86241,145.1136,Metro,212051323,91.4,0-200m,1,high_access_0_400m,False
BYO permit,-38.12106,144.34772,Regional,203021047,219.4,200-400m,2,high_access_0_400m,False
BYO permit,-37.94871,145.15128,Metro,212041317,159.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.84269,145.09539,Metro,207011149,70.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.88522,145.00676,Metro,208021179,65.8,0-200m,1,high_access_0_400m,False
BYO permit,-38.11469,144.65316,Regional,203031051,40.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.51428,145.12242,Metro,209041225,488.4,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.59159,144.9414,Metro,210051441,483.0,400-800m,3,moderate_access_400_800m,False
BYO permit,-34.20611,142.1366,Regional,215021470,164.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.70179,144.8,Metro,213011340,59.0,0-200m,1,high_access_0_400m,False
BYO permit,-38.23499,146.38567,Regional,205041096,226.4,200-400m,2,high_access_0_400m,False
BYO permit,-34.58426,142.77177,Regional,215031403,174.4,0-200m,1,high_access_0_400m,False
BYO permit,-34.58426,142.77177,Regional,215031403,174.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.94902,145.15126,Metro,212041317,168.5,0-200m,1,high_access_0_400m,False
BYO permit,-37.78892,145.15807,Metro,207021425,66.4,0-200m,1,high_access_0_400m,False
BYO permit,-36.99507,147.15023,Regional,204031069,415.8,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.72579,144.76998,Metro,213011331,88.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.81317,147.648,Regional,205021081,443.1,400-800m,3,moderate_access_400_800m,False
BYO permit,-38.47446,145.0183,Metro,214021378,105.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.7143,144.98544,Metro,209021526,94.2,0-200m,1,high_access_0_400m,False
BYO permit,-38.13412,145.85452,Regional,205011076,242.3,200-400m,2,high_access_0_400m,False
BYO permit,-37.85004,145.09363,Metro,207011149,101.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.88417,145.00099,Metro,208021179,52.1,0-200m,1,high_access_0_400m,False
BYO permit,-37.77057,144.99856,Metro,206021500,80.4,0-200m,1,high_access_0_400m,False
BYO permit,-37.89863,145.2318,Metro,211011254,60.1,0-200m,1,high_access_0_400m,False
BYO permit,-36.36814,145.39842,Regional,216031416,276.5,200-400m,2,high_access_0_400m,False
BYO permit,-37.88059,145.16335,Metro,212051322,89.6,0-200m,1,high_access_0_400m,False
BYO permit,-38.28106,144.49047,Regional,203031489,166.9,0-200m,1,high_access_0_400m,False
BYO permit,-37.86155,145.12448,Metro,212051323,782.6,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.68952,144.92678,Metro,210051242,479.1,400-800m,3,moderate_access_400_800m,False
BYO permit,-37.78574,145.01932,Metro,206071145,361.7,200-400m,2,high_access_0_400m,False
BYO permit,-37.46374,144.67817,Regional,210021234,175.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.46374,144.67817,Regional,210021234,175.2,0-200m,1,high_access_0_400m,False
BYO permit,-37.81068,145.00001,Metro,206071518,62.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.78781,144.8317,Metro,213011336,31.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.78259,144.97276,Metro,206071140,37.8,0-200m,1,high_access_0_400m,False
BYO permit,-37.83455,144.96935,Metro,206051512,239.0,200-400m,2,high_access_0_400m,False
BYO permit,-36.11713,146.89304,Regional,204031492,272.4,200-400m,2,high_access_0_400m,False
BYO permit,-38.07774,145.49382,Metro,212011551,40.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.79292,145.07129,Metro,207011148,34.5,0-200m,1,high_access_0_400m,False
BYO permit,-38.1987,145.48818,Metro,212011548,294.6,200-400m,2,high_access_0_400m,False
BYO permit,-38.1987,145.48818,Metro,212011548,294.6,200-400m,2,high_access_0_400m,False
BYO permit,-36.75824,144.28564,Regional,202011018,236.3,200-400m,2,high_access_0_400m,False
BYO permit,-37.7741,144.92738,Metro,206031113,161.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.7741,144.92738,Metro,206031113,161.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.83444,145.23631,Metro,211031267,346.4,200-400m,2,high_access_0_400m,False
BYO permit,-37.84025,144.95366,Metro,206051128,189.3,0-200m,1,high_access_0_400m,False
BYO permit,-37.63798,144.96294,Metro,210051544,1001.8,800m+,4,low_access_800m_plus,False
BYO permit,-37.9488,145.15127,Metro,212041317,162.0,0-200m,1,high_access_0_400m,False
BYO permit,-37.81615,145.19272,Metro,211041270,45.6,0-200m,1,high_access_0_400m,False
BYO permit,-37.83872,146.26344,Regional,205011077,37943.0,800m+,4,low_access_800m_plus,False
