sa2_code_2021,sa2_name_2021,venue_count,venue_count_per_10000_residents,share_within_400m_pt,access_share_pct,late_night_share,median_nearest_stop_distance_m,irsad_score,irsad_aus_decile,seifa_decile_group,population_2025,population_density_denominator_status,metro_regional_majority
216031416,Shepparton - North,81.0,39.877904686884605,0.9239130434782609,92.3913043478261,0.31521739130434784,122.98659891832662,949.0847433,3.0,low_1_3,20312.0,valid,Regional
216031418,Shepparton Surrounds - East,17.0,41.92355117139334,0.11764705882352941,11.76470588235294,0.0,14183.580612419331,998.8395615000001,6.0,middle_4_7,4055.0,valid,Regional
216031419,Shepparton Surrounds - West,39.0,37.69572781751402,0.31746031746031744,31.746031746031743,0.12698412698412698,813.2125944697929,949.8375725,3.0,low_1_3,10346.0,valid,Regional
216031593,Kialla,21.0,20.398251578436135,0.42857142857142855,42.857142857142854,0.09523809523809523,1044.7476553451286,1014.5115659999999,6.0,middle_4_7,10295.0,valid,Regional
216031594,Shepparton - South East,48.0,29.386555650789763,0.88,88.0,0.2,213.45153587793845,864.0757108,1.0,low_1_3,16334.0,valid,Regional
217011420,Glenelg (Vic.),39.0,44.454576541661915,0.23076923076923078,23.076923076923077,0.1794871794871795,806.0937694285199,941.5342168000001,3.0,low_1_3,8773.0,valid,Regional
217011421,Hamilton (Vic.),61.0,59.229051364210115,0.8375,83.75,0.15,249.87154302116375,944.3308358999999,3.0,low_1_3,10299.0,valid,Regional
217011422,Portland,43.0,38.65516001438331,0.7727272727272727,77.27272727272727,0.1590909090909091,224.1451314448433,901.8413318,2.0,low_1_3,11124.0,valid,Regional
217011423,Southern Grampians,43.0,69.2989524576954,0.32608695652173914,32.608695652173914,0.13043478260869565,1501.4825536926123,990.5072267,5.0,middle_4_7,6205.0,valid,Regional
217031471,Camperdown,19.0,56.6150178784267,0.45,45.0,0.15,512.2935973818327,928.4116249,3.0,low_1_3,3356.0,valid,Regional
217031472,Colac,50.0,39.81525720656155,0.9215686274509803,92.15686274509804,0.23529411764705882,188.89734700260382,903.4467393,2.0,low_1_3,12558.0,valid,Regional
217031473,Colac Surrounds,32.0,56.43738977072311,0.275,27.500000000000004,0.2,1181.0088062512282,988.4575982,5.0,middle_4_7,5670.0,valid,Regional
217031474,Corangamite - North,34.0,65.37204383772351,0.2857142857142857,28.57142857142857,0.2,925.2758108255671,939.1014892000001,3.0,low_1_3,5201.0,valid,Regional
217031475,Corangamite - South,47.0,66.29990125546621,0.47368421052631576,47.368421052631575,0.21052631578947367,423.917975865084,978.938357,5.0,middle_4_7,7089.0,valid,Regional
217031476,Otway,60.0,150.9813789632612,0.6125,61.25000000000001,0.1125,226.639128899036,977.2139874999999,5.0,middle_4_7,3974.0,valid,Regional
217041477,Moyne - East,30.0,42.04035874439462,0.6052631578947368,60.526315789473685,0.21052631578947367,359.9591299562084,986.3290208,5.0,middle_4_7,7136.0,valid,Regional
217041478,Moyne - West,66.0,64.41538161233652,0.6304347826086957,63.04347826086957,0.2391304347826087,317.02520355310276,1004.9336649999999,6.0,middle_4_7,10246.0,valid,Regional
217041479,Warrnambool - North,28.0,12.121736871726048,0.6428571428571429,64.28571428571429,0.03571428571428571,265.87746695266196,955.6556998000001,4.0,middle_4_7,23099.0,valid,Regional
217041480,Warrnambool - South,98.0,72.11184694628403,0.9433962264150944,94.33962264150944,0.3867924528301887,169.8177453473642,972.2373462,4.0,middle_4_7,13590.0,valid,Regional
297979799,Migratory - Offshore - Shipping (Vic.),0.0,,,,,,,,,,missing_population,
299999499,No usual address (Vic.),0.0,,,,,,,,,,missing_population,
